time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,note,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2023-07-07T15:42Z,-32.0,54.0,26.0,359.0,S,True,2023-07-07T06:12:00-CME-001,"Measurement based off of best fit between SOHO LASCO C2/C3 and the limited available STEREO A COR2 imagery as well as source location in SWPC_CAT. Because the source location is uncertain, this measurement is more approximate than usual.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2023-07-07T17:39Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25847/-1
2023-07-07T20:07Z,20.0,112.0,39.0,363.0,S,True,2023-07-07T10:24:00-CME-001,"Longitude based on source location beyond west limb in the vicinity of old AR 3354, with some adjustments for the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. Due to the uncertainty in this measurement due to lack of source location on disk in available EUV imagery, the longitude may vary by +/- 10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-07-07T13:16Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25841/-1
2023-07-08T00:05Z,14.0,122.0,42.0,319.0,S,True,2023-07-07T12:12:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. Measurement includes the bulk of the CME visible in the west of the coronagraphs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-07-07T19:58Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25852/-1
2023-07-08T07:18Z,-34.0,-130.0,31.0,334.0,S,True,2023-07-07T22:36:00-CME-001,"This CME is very faint in difference imagery, but a faint loop can be identified and tracked for at least two frames in each coronagraph. There is a moderate degree of uncertainty in this measurement: the source is well beyond the limb which adds uncertainty to measuring the longitude, and the faintness of the leading edge adds uncertainty to the radial tracking of this CME.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2023-07-08T19:40Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25856/-1
2023-07-08T13:34Z,41.0,120.0,22.0,250.0,S,True,2023-07-07T23:12:00-CME-001,"Measured assuming a longitude of W120, based on estimated location of AR 3354, which has rotated off the limb, but has remained very active.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.0,2023-07-08T17:13Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25854/-1
2023-07-09T05:00Z,32.0,144.0,32.0,415.0,S,True,2023-07-08T20:36:00-CME-001,Based off of best fit in SOHO LASCO C2 and STEREO A COR2 imagery with knowledge of backsided source.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.9,2023-07-09T16:06Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25859/-1
2023-07-09T10:42Z,-20.0,134.0,16.0,378.0,S,True,2023-07-09T01:25:00-CME-001,The leading edge of this CME is fairly faint and somewhat diffuse. Measurement made using SOHO LASCO C3 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.1,2023-07-09T17:12Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25861/-1
2023-07-09T14:07Z,34.0,144.0,40.0,399.0,S,True,2023-07-09T05:00:00-CME-001,"The front of this CME disappears/becomes too diffuse to track out of the C2 field of view, therefore only SOHO LASCO C2 and STEREO A COR2 frames were used in this analysis. It appears there may be some outflow at the back end of the CME as well.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.7,2023-07-09T20:01Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25863/-1
2023-07-09T22:17Z,-19.0,107.0,29.0,250.0,S,True,2023-07-09T08:12:00-CME-001,"There may be some outflow following the path of this CME. These parameters are based off of the best fit using SOHO LASCO C2, C3, and STEREO A COR2 imagery.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.2,2023-07-09T20:04Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25865/-1
2023-07-09T22:37Z,34.0,144.0,42.0,396.0,S,True,2023-07-09T13:36:00-CME-001,"The front of this CME is asymmetric with a portion that is more noticeable to the North. This could potentially be interpreted as two separate CMEs, but are entered together as one in this entry. A portion of the more northern part was not included in the lasso due to the inability to change the shape of the lasso for non-symmetrical fronts.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.4,2023-07-09T20:12Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25867/-1
2023-07-10T04:35Z,51.0,144.0,25.0,301.0,S,True,2023-07-09T17:12:00-CME-001,Leading edge becomes too diffuse to track within the SOHO LASCO C2 field of view. Parameters are based off of limited frames due to faintness of event.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.1,2023-07-10T19:22Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25879/-1
2023-07-10T02:58Z,-30.0,112.0,19.0,408.0,S,True,2023-07-09T18:00:00-CME-001,Parameters are based off of the best fit between SOHO LASCO C3 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.7,2023-07-10T19:27Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25881/-1
2023-07-10T07:48Z,-10.0,37.0,45.0,901.0,C,True,2023-07-10T04:00:00-CME-001,"Based on brightest portion of bulk and shock. Could be argued that this is a full bulk measurement due to the appearance of a wider halo feature later on, however it is not clear if the more central halo is part of this CME, therefore it was excluded from this measurement.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.1,2023-07-10T13:46Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25871/-1
2023-07-10T08:10Z,-3.0,-178.0,46.0,858.0,C,True,2023-07-10T04:24:00-CME-001,Parameters for this asymmetric halo CME are approximate and based on best fit between SOHO LASCO C2 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,12.0,2023-07-10T20:15Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25883/-1
2023-07-10T17:22Z,-10.0,95.0,45.0,663.0,C,True,2023-07-10T12:00:00-CME-001,Measurement of the leading edge of the CME using the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in the coronagraphs and knowledge of the source location just beyond the west limb.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-07-10T15:24Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25875/-1
2023-07-11T00:24Z,73.0,105.0,35.0,545.0,C,True,2023-07-10T18:09:00-CME-001,"Two-spacecraft bulk measurement with very approximate longitude, using the fact that the filament eruption is seen off the northwestern limb to approximate the longitude. STEREO A proximity to Earth and similarity of CME imagery does not provide an opportunity to triangulate the longitude independently.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-07-11T13:11Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25890/-1
2023-07-11T22:14Z,16.0,155.0,45.0,623.0,C,True,2023-07-11T16:36:00-CME-001,Bulk measurement of the CME with more updated STEREO A and SOHO C2 imagery.,M2M_CATALOG,COR,0,SWPC_CAT,running difference,,,9.0,2023-07-11T19:51Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25904/-1
2023-07-11T22:42Z,-16.0,-8.0,45.0,1066.0,O,True,2023-07-11T19:24:00-CME-001,,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,,2023-07-12T17:50Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25918/-1
2023-07-11T23:52Z,-31.0,-9.0,38.0,769.0,C,True,2023-07-11T19:24:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-07-12T17:50Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25923/-1
2023-07-12T03:12Z,22.0,-90.0,17.0,490.0,S,True,2023-07-11T19:48:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-07-12T18:07Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25925/-1
2023-07-12T18:24Z,-22.0,24.0,10.0,842.0,C,True,2023-07-12T14:36:00-CME-001,"Analysis based on the best fit in swpc_cat with two coronagraph. If correct, there was a significant deflection  (20 degrees West) from the source",M2M_CATALOG,LE,1,SWPC_CAT,direct,,,15.0,2023-07-15T10:49Z,3,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25930/-1
2023-07-13T05:06Z,-2.0,129.0,45.0,508.0,C,True,2023-07-12T22:12:00-CME-001,Analysis based on the best fit in two coronagraphs (noting that there is only one or two STEREO A COR2 timestamps in which we can see the CME because of the night time data gap in STEREO imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-07-13T17:19Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25941/-1
2023-07-13T09:37Z,-3.0,-179.0,45.0,1287.0,O,True,2023-07-13T07:00:00-CME-001,Two-spacecraft leading measurement which considers that the eruption is on the far-side.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.0,2023-07-13T17:04Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25934/-1
2023-07-13T20:53Z,5.0,85.0,37.0,522.0,C,True,2023-07-13T14:00:00-CME-001,Leading edge measurement with two spacecraft.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2023-07-13T18:12Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25945/-1
2023-07-14T01:55Z,27.0,110.0,48.0,354.0,S,True,2023-07-13T15:53:00-CME-001,Bulk measurement considering the faintest portion of the front from the north to the west-southwest.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2023-07-13T18:49Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25947/-1
2023-07-14T07:25Z,15.0,-151.0,32.0,419.0,S,True,2023-07-13T23:36:00-CME-001,The longitude may vary by +/- 10 degrees due to the uncertainty in source location for this CME. A range of longitude from -140 to -160 was found to fit this CME in SOHO LASCO C2 and STEREO A COR2 in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-07-14T17:09Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25965/-1
2023-07-14T19:44Z,21.0,-139.0,31.0,275.0,S,True,2023-07-14T07:53:00-CME-001,Best fit given limited visibility in SOHO LASCO C2 and STEREO COR2A imagery. The leading edge was faint in running difference imagery and difficult to track in all coronagraphs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.0,2023-07-14T18:54Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25969/-1
2023-07-14T15:16Z,-14.0,34.0,29.0,665.0,C,True,2023-07-14T10:18:00-CME-001,"Analysis based on the best fit in swpc_cat with 2 coronagraph indicates there might have been a deflection of the CME to the West from the source location of the eruption/flare in AR3363, also indicated by the seemingly westward direction of the erupting filament in AIA 304.",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,,2023-07-14T16:43Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25956/-1
2023-07-14T17:51Z,-24.0,35.0,24.0,438.0,S,True,2023-07-14T10:18:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-07-14T16:43Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25963/-1
2023-07-14T23:12Z,32.0,-124.0,43.0,351.0,S,True,2023-07-14T13:20:00-CME-001,"Analysis based on the assumption that this is a back-sided CME and on a good fit in swpc_cat, so the longitude is very uncertain",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,,2023-07-14T19:46Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25974/-1
2023-07-14T21:51Z,28.0,-121.0,40.0,682.0,C,True,2023-07-14T17:09:00-CME-001,The longitude may vary by approximately +/- 10 degrees due to the uncertainty of the source location. The longitude is based off of source location somewhere just beyond the east limb with minor adjustments to fit the CME in the SWPC_CAT tool. Only one SOHO LASCO C3 image was available for this measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2023-07-14T19:08Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25971/-1
2023-07-14T22:24Z,-18.0,2.0,40.0,934.0,C,True,2023-07-14T19:10:00-CME-001,"Measurement loosely based on the source location, but due to deflection from the source was largely based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. This event is faint and only visible for a few frames before becoming too diffuse to measure.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.6,2023-07-15T15:10Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25977/-1
2023-07-15T03:45Z,-48.0,105.0,19.0,438.0,S,True,2023-07-14T19:38:00-CME-001,Measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. The longitude may vary +/-10 degrees as there is no visible source location.,M2M_CATALOG,LE,0,Plane-of-sky,running difference,,,5.0,2023-07-15T16:09Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25986/-1
2023-07-15T05:01Z,-31.0,100.0,28.0,398.0,S,True,2023-07-14T20:20:00-CME-001,Measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. The longitude may vary +/-10 degrees as there is no source location visible on the Earth-facing disk.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.9,2023-07-15T16:04Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25984/-1
2023-07-15T11:59Z,-20.0,46.0,34.0,819.0,C,True,2023-07-15T07:51:00-CME-001,"Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. Only one frame of imagery is available in SOHO LASCO C3 due to a possible SOHO campaign, so later imagery is only available in STEREO A COR2.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.7,2023-07-15T17:15Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25989/-1
2023-07-15T12:32Z,-5.0,59.0,10.0,853.0,C,True,2023-07-15T08:33:00-CME-001,Measurement based on an approximate source location and best fit between SOHO LASCO C2 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.1,2023-07-15T17:42Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/25991/-1
2023-07-15T21:31Z,7.0,112.0,38.0,758.0,C,True,2023-07-15T16:43:00-CME-001,"Measurement based on the bulk portion of this event. Since there is no source location, the measured longitude may vary by +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.3,2023-07-16T16:43Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26005/-1
2023-07-15T22:38Z,6.0,100.0,46.0,1441.0,O,True,2023-07-15T20:13:00-CME-001,"Measurement made using best fit between SOHO LASCO C2 and STEREO A COR2. Difficult to get a good measurement for this CME due to the changing shape of the bulk and limited imagery from the coronagraphs (CME moves quickly thru C2, not visible to measure in C3 difference imagery, data gap in COR2A limits measurement to three frames where CME is in the FOV).",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-07-16T19:45Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26014/-1
2023-07-16T07:34Z,-8.0,56.0,15.0,566.0,C,True,2023-07-16T01:40:00-CME-001,Measurement based on an approximate source location and the best fit between SOHO LASCO C2 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.9,2023-07-16T18:31Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26009/-1
2023-07-16T07:34Z,5.0,120.0,51.0,1220.0,O,True,2023-07-16T04:42:00-CME-001,"The leading edge of this CME is only visible for a few frames in SOHO LASCO C2 and STEREO A COR2 due to its speed. SOHO LASCO C3 was experiencing a reduced cadence of one frame per three hours. Unable to obtain reliable measurement from limited C3 difference imagery, so best fit was made using SOHO LASCO C2 and STEREO A COR2 only.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-07-16T19:01Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26012/-1
2023-07-16T17:51Z,-2.0,60.0,16.0,398.0,S,True,2023-07-16T09:08:00-CME-001,Two spacecraft leading edge measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-07-17T18:15Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26031/-1
2023-07-16T16:12Z,5.0,130.0,46.0,1397.0,O,True,2023-07-16T13:41:00-CME-001,Measurement of the bulk/core of the CME ignoring the wider and fainter shock using SOHO LASCO C2 and STEREO A COR2; inclusion of the wider shock provided a much larger positive longitude.,M2M_CATALOG,COR,0,SWPC_CAT,running difference,,,17.0,2023-07-17T12:47Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26022/-1
2023-07-16T20:41Z,-29.0,29.0,34.0,1155.0,O,True,2023-07-16T17:53:00-CME-001,"Leading edge measurement encompassing bulk to the southwest as well as faint shock front due south and southeast using SOHO LASCO C2 and STEREO A COR2. Due to nature of this measurement with bulk to southwest and fainter shock portion to south, expected impacts at Earth may be overestimated by simulation.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.0,2023-07-17T13:21Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26024/-1
2023-07-17T01:02Z,-7.0,71.0,15.0,665.0,C,True,2023-07-16T19:31:00-CME-001,More narrow leading edge of the CME not incorporating fainter outflows to the northwest and southwest occurring simultaneously.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-07-17T20:26Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26046/-1
2023-07-17T04:12Z,-4.0,115.0,37.0,1075.0,O,True,2023-07-17T01:23:00-CME-001,"Measurement made attempting best fit between coronagraphs. Reduced cadence in SOHO LASCO C3 results in low resolution difference imagery. The few frames that the leading edge of the CME is in C2's FOV are corrupt, rendering C2 difference imagery unusable for reliable measuring.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.0,2023-07-17T18:35Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26033/-1
2023-07-17T11:42Z,-32.0,63.0,20.0,465.0,S,True,2023-07-17T04:14:00-CME-001,Two spacecraft leading edge measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-07-17T19:00Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26037/-1
2023-07-17T10:57Z,3.0,133.0,42.0,954.0,C,True,2023-07-17T07:16:00-CME-001,Measurement of leading edge using best fit between coronagraphs. Reduced cadence in C3 results in only one usable frame.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-07-17T18:49Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26035/-1
2023-07-17T18:07Z,-34.0,56.0,14.0,430.0,S,True,2023-07-17T09:43:00-CME-001,Leading edge measurement; poor linear regression at the source longitude of 64 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-07-17T19:14Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26039/-1
2023-07-18T02:15Z,-22.0,32.0,53.0,1388.0,O,True,2023-07-17T23:36:00-CME-001,"Leading edge measurement encompassing the entire width of the CME using late frames of SOHO C2, C3 and STEREO A COR2 up to about 01:30Z. The CME moves so quickly it is not measurable in SOHO C2 in many frames.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.0,2023-07-18T02:12Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26069/-1
2023-07-18T23:08Z,1.0,114.0,14.0,303.0,S,True,2023-07-18T11:24:00-CME-001,Leading edge measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.5,2023-07-18T18:32Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26084/-1
2023-07-18T17:04Z,13.0,124.0,12.0,976.0,C,True,2023-07-18T13:36:00-CME-001,Measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. The longitude may therefore vary by +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.8,2023-07-18T18:30Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26082/-1
2023-07-18T23:07Z,31.0,-36.0,20.0,1197.0,O,True,2023-07-18T20:12:00-CME-001,This event is partially obscured by CME: 2023-07-18T20:36Z so it is possible the half-width is slightly larger than what was visible in coronagraph imagery and measured.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.5,2023-07-19T12:52Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26093/-1
2023-07-19T03:00Z,7.0,-100.0,25.0,558.0,C,True,2023-07-18T20:36:00-CME-001,"As the source was likely far-sided, this measurement was based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. The longitude may vary by +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.7,2023-07-19T16:45Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26098/-1
2023-07-19T02:26Z,-3.0,116.0,24.0,614.0,C,True,2023-07-18T20:48:00-CME-001,Measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. The longitude may vary +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.1,2023-07-19T17:53Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26104/-1
2023-07-19T15:16Z,-18.0,107.0,25.0,349.0,S,True,2023-07-19T05:48:00-CME-001,"As the exact source location is unknown, this measurement was based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. The longitude may vary +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.4,2023-07-19T18:17Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26106/-1
2023-07-19T21:32Z,6.0,93.0,24.0,868.0,C,True,2023-07-19T17:36:00-CME-001,Measurement based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery. Since the source is slightly beyond the western limb the longitude may vary +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.5,2023-07-19T19:51Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26110/-1
2023-07-20T02:59Z,35.0,54.0,39.0,881.0,C,True,2023-07-19T23:12:00-CME-001,These parameters are based off of the bulk/core of the CME. A wider shock is visible in difference imagery that is excluded from this measurement.,M2M_CATALOG,TE,0,SWPC_CAT,running difference,,,21.9,2023-07-20T13:15Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26113/-1
2023-07-20T01:42Z,40.0,56.0,40.0,1378.0,O,True,2023-07-19T23:12:00-CME-001,"Best fit of the shock separating out from the bulk given only SOHO LASCO C2/C3 imagery, no frames of the shock were available in STEREO COR2A.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.6,2023-07-20T15:01Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26114/-1
2023-07-22T12:07Z,-7.0,104.0,28.0,452.0,S,True,2023-07-22T04:24:00-CME-001,"Measurement based on the best fit between SOHO LASCO C3 and limited imagery in STEREO A COR2. As the source is far-sided and there is limited imagery available for this event, the longitude may vary +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.5,2023-07-22T16:39Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26137/-1
2023-07-22T10:18Z,-2.0,114.0,45.0,739.0,C,True,2023-07-22T05:00:00-CME-001,"The width of this CME is tricky to measure since a small upper portion is partially obscured by the pylon in SOHO LASCO C3. The front is also difficult to follow once this event overlaps the previous CME: 2023-07-22T04:12Z and CME: 2023-07-22T04:24Z. Measurement based on best fit between SOHO LASCO C3 and limited STEREO A COR2 imagery, the longitude may vary +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2023-07-22T16:34Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26135/-1
2023-07-22T20:46Z,-15.0,99.0,16.0,353.0,S,True,2023-07-22T11:00:00-CME-001,"Measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery, the longitude may vary by +/-10 degrees. The leading edge of this event becomes to diffuse to measure after a few time stamps.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,4.8,2023-07-22T19:41Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26144/-1
2023-07-23T01:20Z,65.0,129.0,26.0,553.0,C,True,2023-07-22T19:12:00-CME-001,Preliminary measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. The longitude may vary +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.6,2023-07-22T20:13Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26146/-1
2023-07-23T06:23Z,51.0,-50.0,39.0,411.0,S,True,2023-07-22T21:24:00-CME-001,"Final analysis of the CME assuming N40E50 eruption is its source, and the simultaneous more Southern CME is a separate event (with a more SE source seen in AIA 304 on/near E limb).",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-07-23T15:07Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26150/-1
2023-07-23T07:19Z,13.0,-80.0,33.0,379.0,S,True,2023-07-22T21:24:00-CME-002,"Analysis is approximate, since the CME source is close to the limb and its longitude could be closer to -90 deg",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-07-23T15:32Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26152/-1
2023-07-23T17:59Z,11.0,15.0,45.0,1028.0,O,True,2023-07-23T15:05:00-CME-001,Preliminary measurement of the CME shock based on the assumption that this is a front-sided CME and on the fit in swpc_cat,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,,2023-07-23T19:13Z,3,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26159/-1
2023-07-23T18:12Z,20.0,24.0,29.0,1022.0,O,True,2023-07-23T15:05:00-CME-001,Analysis of the brighter second front of this CME which is likely its bulk. Analysis is based on the location of the eruption near AR 3376 (NW) but is adjusted to make a fit in swpc_cat in coronagraphs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-07-23T19:16Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26160/-1
